Station,Date,temp
Dhaka,2018-03-12,27.5
Dhaka,2018-03-13,26.5
Dhaka,2018-03-14,27.6
Dhaka,2018-03-15,28.4
Dhaka,2018-03-16,27.3
Dhaka,2018-03-17,27.5
Dhaka,2018-03-18,28.1
Dhaka,2018-03-19,27.8
Dhaka,2018-03-20,27.1
Dhaka,2018-03-21,28.4
Dhaka,2018-03-22,28.1
Dhaka,2018-03-23,28.4
Dhaka,2018-03-24,29
Dhaka,2018-03-25,29.6
Dhaka,2018-03-26,27.2
Dhaka,2018-03-27,27.6
Dhaka,2018-03-28,28.9
Dhaka,2018-03-29,28.8
Dhaka,2018-03-30,25.1
Dhaka,2018-03-31,24.2
Dhaka,2018-04-01,27.5
Dhaka,2018-04-02,26.1
Dhaka,2018-04-03,28.6
Dhaka,2018-04-04,27.6
Dhaka,2018-04-05,27.7
Dhaka,2018-04-06,26.5
Dhaka,2018-04-07,26.7
Dhaka,2018-04-08,25.8
Dhaka,2018-04-09,28.3
Dhaka,2018-04-10,28.6
Dhaka,2018-04-11,26.9
Dhaka,2018-04-12,27
Dhaka,2018-04-13,28.4
Dhaka,2018-04-14,26.5
Dhaka,2018-04-15,28.7
Dhaka,2018-04-16,29.7
Dhaka,2018-04-17,25
Dhaka,2018-04-18,27.8
Dhaka,2018-04-19,27.2
Dhaka,2018-04-20,28.6
Dhaka,2018-04-21,26.6
Dhaka,2018-04-22,28
Dhaka,2018-04-23,29.6
Dhaka,2018-04-24,30.2
Dhaka,2018-04-25,27.5
Dhaka,2018-04-26,26.8
Dhaka,2018-04-27,26.7
Dhaka,2018-04-28,29.2
Dhaka,2018-04-29,22.3
Dhaka,2018-04-30,22.7
Dhaka,2018-05-01,27.4
Dhaka,2018-05-02,25.2
Dhaka,2018-05-03,26.7
Dhaka,2018-05-04,25.9
Dhaka,2018-05-05,26.9
Dhaka,2018-05-06,29.4
Dhaka,2018-05-07,27.2
Dhaka,2018-05-08,29.6
Dhaka,2018-05-09,27.8
Dhaka,2018-05-10,24.4
Dhaka,2018-05-11,25.8
Dhaka,2018-05-12,27.5
Dhaka,2018-05-13,26.9
Dhaka,2018-05-14,27.7
Dhaka,2018-05-15,28.5
Dhaka,2018-05-16,23.8
Dhaka,2018-05-17,27.7
Dhaka,2018-05-18,25.8
Dhaka,2018-05-19,27.9
Dhaka,2018-05-20,26.9
Dhaka,2018-05-21,26.3
Dhaka,2018-05-22,28.1
Dhaka,2018-05-23,26.7
Dhaka,2018-05-24,28.7
Dhaka,2018-05-25,28.9
Dhaka,2018-05-26,30.7
Dhaka,2018-05-27,31.3
Dhaka,2018-05-28,30.6
Dhaka,2018-05-29,29.9
Dhaka,2018-05-30,30.6
Dhaka,2018-05-31,26.1
Dhaka,2018-06-01,26.6
Dhaka,2018-06-02,28.8
Dhaka,2018-06-03,28
Dhaka,2018-06-04,29
Dhaka,2018-06-05,30.3
Dhaka,2018-06-06,30
Dhaka,2018-06-07,31.2
Dhaka,2018-06-08,30.7
Dhaka,2018-06-09,30.9
Dhaka,2018-06-10,28.9
Dhaka,2018-06-11,29
Dhaka,2018-06-12,28.3
Dhaka,2018-06-13,29.2
Dhaka,2018-06-14,31.8
Dhaka,2018-06-15,29.6
Dhaka,2018-06-16,27.7
Dhaka,2018-06-17,30.2
Dhaka,2018-06-18,31.4
Dhaka,2018-06-19,26.5
Dhaka,2018-06-20,30.2
Dhaka,2018-06-21,30.8
Dhaka,2018-06-22,30.7
Dhaka,2018-06-23,28.2
Dhaka,2018-06-24,29.4
Dhaka,2018-06-25,27.8
Dhaka,2018-06-26,29.5
Dhaka,2018-06-27,28.6
Dhaka,2018-06-28,28.6
Dhaka,2018-06-29,29.7
Dhaka,2018-06-30,29.9
Dhaka,2018-07-01,30.1
Dhaka,2018-07-02,29.1
Dhaka,2018-07-03,27.2
Dhaka,2018-07-04,27.5
Dhaka,2018-07-05,29.5
Dhaka,2018-07-06,30.4
Dhaka,2018-07-07,30.8
Dhaka,2018-07-08,29.9
Dhaka,2018-07-09,29.2
Dhaka,2018-07-10,29.7
Dhaka,2018-07-11,30.2
Dhaka,2018-07-12,30.2
Dhaka,2018-07-13,30.4
Dhaka,2018-07-14,31.1
Dhaka,2018-07-15,30
Dhaka,2018-07-16,29.7
Dhaka,2018-07-17,28.6
Dhaka,2018-07-18,30.8
Dhaka,2018-07-19,33
Dhaka,2018-07-20,31.1
Dhaka,2018-07-21,28.7
Dhaka,2018-07-22,29.1
Dhaka,2018-07-23,27.3
Dhaka,2018-07-24,27.1
Dhaka,2018-07-25,27.4
Dhaka,2018-07-26,27.2
Dhaka,2018-07-27,28
Dhaka,2018-07-28,27.8
Dhaka,2018-07-29,28.9
Dhaka,2018-07-30,28.8
Dhaka,2018-07-31,29.4
Dhaka,2018-08-01,28.4
Dhaka,2018-08-02,27.6
Dhaka,2018-08-03,28.5
Dhaka,2018-08-04,28.8
Dhaka,2018-08-05,29.1
Dhaka,2018-08-06,29.5
Dhaka,2018-08-07,30
Dhaka,2018-08-08,30
Dhaka,2018-08-09,29.6
Dhaka,2018-08-10,30.8
Dhaka,2018-08-11,30.6
Dhaka,2018-08-12,29
Dhaka,2018-08-13,31
Dhaka,2018-08-14,31.3
Dhaka,2018-08-15,31.3
Dhaka,2018-08-16,30.6
Dhaka,2018-08-17,30.6
Dhaka,2018-08-18,32
Dhaka,2018-08-19,30.2
Dhaka,2018-08-20,29.4
Dhaka,2018-08-21,29.1
Dhaka,2018-08-22,30
Dhaka,2018-08-23,29.9
Dhaka,2018-08-24,29.6
Dhaka,2018-08-25,30.1
Dhaka,2018-08-26,29.9
Dhaka,2018-08-27,29.4
Dhaka,2018-08-28,29.5
Dhaka,2018-08-29,29
Dhaka,2018-08-30,29.7
Dhaka,2018-08-31,30.7
Dhaka,2018-09-01,29.9
Dhaka,2018-09-02,28.3
Dhaka,2018-09-03,29.7
Dhaka,2018-09-04,29.5
Dhaka,2018-09-05,29.8
Dhaka,2018-09-06,29.2
Dhaka,2018-09-07,29.3
Dhaka,2018-09-08,30.3
Dhaka,2018-09-09,30.2
Dhaka,2018-09-10,29.7
Dhaka,2018-09-11,29.1
Dhaka,2018-09-12,29.4
Dhaka,2018-09-13,27.9
Dhaka,2018-09-14,28.5
Dhaka,2018-09-15,30.1
Dhaka,2018-09-16,30.7
Dhaka,2018-09-17,31.6
Dhaka,2018-09-18,32.1
Dhaka,2018-09-19,31.8
Dhaka,2018-09-20,28.9
Dhaka,2018-09-21,28.2
Dhaka,2018-09-22,28.5
Dhaka,2018-09-23,29.7
Dhaka,2018-09-24,30.4
Dhaka,2018-09-25,29.7
Dhaka,2018-09-26,30.1
Dhaka,2018-09-27,28.4
Dhaka,2018-09-28,30.5
Dhaka,2018-09-29,30.4
Dhaka,2018-09-30,31.4
Dhaka,2018-10-01,30.3
Dhaka,2018-10-02,30.6
Dhaka,2018-10-03,31.1
Dhaka,2018-10-04,29
Dhaka,2018-10-05,29.3
Dhaka,2018-10-06,28.4
Dhaka,2018-10-07,29.4
Dhaka,2018-10-08,29.7
Dhaka,2018-10-09,28.3
Dhaka,2018-10-10,25.7
Dhaka,2018-10-11,25.2
Dhaka,2018-10-12,24.6
Dhaka,2018-10-13,24.6
Dhaka,2018-10-14,25.2
Dhaka,2018-10-15,27.1
Dhaka,2018-10-16,27.2
Dhaka,2018-10-17,26.6
Dhaka,2018-10-18,27.3
Dhaka,2018-10-19,27.8
Dhaka,2018-10-20,27.6
Dhaka,2018-10-21,27.6
Dhaka,2018-10-22,27.7
Dhaka,2018-10-23,27.1
Dhaka,2018-10-24,27.1
Dhaka,2018-10-25,27.1
Dhaka,2018-10-26,26.6
Dhaka,2018-10-27,27.5
Dhaka,2018-10-28,23.2
Dhaka,2018-10-29,23.7
Dhaka,2018-10-30,25.6
Dhaka,2018-10-31,26.8
Dhaka,2018-11-01,27.4
Dhaka,2018-11-02,26.8
Dhaka,2018-11-03,27.3
Dhaka,2018-11-04,27.5
Dhaka,2018-11-05,27.6
Dhaka,2018-11-06,25.7
Dhaka,2018-11-07,24.6
Dhaka,2018-11-08,24.8
Dhaka,2018-11-09,23.3
Dhaka,2018-11-10,23.1
Dhaka,2018-11-11,23.5
Dhaka,2018-11-12,24.4
Dhaka,2018-11-13,23.9
Dhaka,2018-11-14,23.8
Dhaka,2018-11-15,24.8
Dhaka,2018-11-16,25.2
Dhaka,2018-11-17,24.8
Dhaka,2018-11-18,23.2
Dhaka,2018-11-19,23
Dhaka,2018-11-20,22.4
Dhaka,2018-11-21,22.4
Dhaka,2018-11-22,22.7
Dhaka,2018-11-23,22.7
Dhaka,2018-11-24,22.5
Dhaka,2018-11-25,22.6
Dhaka,2018-11-26,23.6
Dhaka,2018-11-27,24.8
Dhaka,2018-11-28,23.6
Dhaka,2018-11-29,23.1
Dhaka,2018-11-30,22.5
Dhaka,2018-12-01,22.2
Dhaka,2018-12-02,21.9
Dhaka,2018-12-03,22.1
Dhaka,2018-12-04,22.5
Dhaka,2018-12-05,22.7
Dhaka,2018-12-06,21.3
Dhaka,2018-12-07,21.2
Dhaka,2018-12-08,21.5
Dhaka,2018-12-09,21.2
Dhaka,2018-12-10,20.3
Dhaka,2018-12-11,21.3
Dhaka,2018-12-12,21.2
Dhaka,2018-12-13,22.2
Dhaka,2018-12-14,22.6
Dhaka,2018-12-15,21.7
Dhaka,2018-12-16,22.3
Dhaka,2018-12-17,20
Dhaka,2018-12-18,18
Dhaka,2018-12-19,16.7
Dhaka,2018-12-20,17.1
Dhaka,2018-12-21,19.3
Dhaka,2018-12-22,19.9
Dhaka,2018-12-23,19.8
Dhaka,2018-12-24,20.4
Dhaka,2018-12-25,19.5
Dhaka,2018-12-26,19.2
Dhaka,2018-12-27,18.8
Dhaka,2018-12-28,17.9
Dhaka,2018-12-29,17.5
Dhaka,2018-12-30,18.2
Dhaka,2018-12-31,19.5
Dhaka,2019-01-01,19.7
Dhaka,2019-01-02,19.8
Dhaka,2019-01-03,19.8
Dhaka,2019-01-04,17.8
Dhaka,2019-01-05,18.7
Dhaka,2019-01-06,19.2
Dhaka,2019-01-07,20.4
Dhaka,2019-01-08,20.2
Dhaka,2019-01-09,19.7
Dhaka,2019-01-10,18.9
Dhaka,2019-01-11,18.8
Dhaka,2019-01-12,18.7
Dhaka,2019-01-13,20.2
Dhaka,2019-01-14,20.5
Dhaka,2019-01-15,19.7
Dhaka,2019-01-16,19.9
Dhaka,2019-01-17,19.5
Dhaka,2019-01-18,20
Dhaka,2019-01-19,20.5
Dhaka,2019-01-20,20.3
Dhaka,2019-01-21,20.8
Dhaka,2019-01-22,20.5
Dhaka,2019-01-23,21.3
Dhaka,2019-01-24,21.7
Dhaka,2019-01-25,22.2
Dhaka,2019-01-26,23.8
Dhaka,2019-01-27,24.2
Dhaka,2019-01-28,21.8
Dhaka,2019-01-29,19.4
Dhaka,2019-01-30,18.8
Dhaka,2019-01-31,19.5
Dhaka,2019-02-01,21
Dhaka,2019-02-02,21.1
Dhaka,2019-02-03,21
Dhaka,2019-02-04,21.7
Dhaka,2019-02-05,20.5
Dhaka,2019-02-06,20.4
Dhaka,2019-02-07,21.5
Dhaka,2019-02-08,23.7
Dhaka,2019-02-09,21.3
Dhaka,2019-02-10,20.6
Dhaka,2019-02-11,21
Dhaka,2019-02-12,22.5
Dhaka,2019-02-13,23.3
Dhaka,2019-02-14,23.5
Dhaka,2019-02-15,23.6
Dhaka,2019-02-16,21.2
Dhaka,2019-02-17,19.4
Dhaka,2019-02-18,20.8
Dhaka,2019-02-19,23.1
Dhaka,2019-02-20,23
Dhaka,2019-02-21,23.8
Dhaka,2019-02-22,25.2
Dhaka,2019-02-23,25.9
Dhaka,2019-02-24,24.3
Dhaka,2019-02-25,21.2
Dhaka,2019-02-26,20.2
Dhaka,2019-02-27,20.1
Dhaka,2019-02-28,20.1
Dhaka,2019-03-01,20.4
Dhaka,2019-03-02,20.6
Dhaka,2019-03-03,22.1
Dhaka,2019-03-04,22.5
Dhaka,2019-03-05,22.3
Dhaka,2019-03-06,23.7
Dhaka,2019-03-07,23.9
Dhaka,2019-03-08,23.3
Dhaka,2019-03-09,23.3
Dhaka,2019-03-10,25.7
Dhaka,2019-03-11,25.9
Dhaka,2019-03-12,27.7
Dhaka,2019-03-13,27.5
Dhaka,2019-03-14,27.6
Dhaka,2019-03-15,28.8
Dhaka,2019-03-16,29
Dhaka,2019-03-17,28.4
Dhaka,2019-03-18,25.8
Dhaka,2019-03-19,25.9
Dhaka,2019-03-20,27.3
Dhaka,2019-03-21,28.1
Dhaka,2019-03-22,28
Dhaka,2019-03-23,27
Dhaka,2019-03-24,27.6
Dhaka,2019-03-25,28.2
Dhaka,2019-03-26,28
Dhaka,2019-03-27,24.1
Dhaka,2019-03-28,27.1
Dhaka,2019-03-29,29
Dhaka,2019-03-30,29.2
Dhaka,2019-03-31,27.2
Dhaka,2019-04-01,26
Dhaka,2019-04-02,24.4
Dhaka,2019-04-03,25.4
Dhaka,2019-04-04,28.5
Dhaka,2019-04-05,27.6
Dhaka,2019-04-06,25.9
Dhaka,2019-04-07,25
Dhaka,2019-04-08,24.8
Dhaka,2019-04-09,22.3
Dhaka,2019-04-10,23.8
Dhaka,2019-04-11,27.4
Dhaka,2019-04-12,27.5
Dhaka,2019-04-13,26.5
Dhaka,2019-04-14,28.8
Dhaka,2019-04-15,29.8
Dhaka,2019-04-16,30.3
Dhaka,2019-04-17,29.4
Dhaka,2019-04-18,28.4
Dhaka,2019-04-19,30.3
Dhaka,2019-04-20,28.9
Dhaka,2019-04-21,29.4
Dhaka,2019-04-22,28.9
Dhaka,2019-04-23,29.9
Dhaka,2019-04-24,31.4
Dhaka,2019-04-25,32.3
Dhaka,2019-04-26,30.7
Dhaka,2019-04-27,30.8
Dhaka,2019-04-28,31.1
Dhaka,2019-04-29,31.4
Dhaka,2019-04-30,31.1
Dhaka,2019-05-01,26
Dhaka,2019-05-02,25.5
Dhaka,2019-05-03,27.5
Dhaka,2019-05-04,25.3
Dhaka,2019-05-05,29.5
Dhaka,2019-05-06,30.6
Dhaka,2019-05-07,30.8
Dhaka,2019-05-08,30.9
Dhaka,2019-05-09,31.3
Dhaka,2019-05-10,31.7
Dhaka,2019-05-11,31.2
Dhaka,2019-05-12,31.6
Dhaka,2019-05-13,29.8
Dhaka,2019-05-14,29.3
Dhaka,2019-05-15,30.4
Dhaka,2019-05-16,30.2
Dhaka,2019-05-17,29.7
Dhaka,2019-05-18,29.9
Dhaka,2019-05-19,29.3
Dhaka,2019-05-20,30.7
Dhaka,2019-05-21,32.1
Dhaka,2019-05-22,29.6
Dhaka,2019-05-23,29.4
Dhaka,2019-05-24,28.3
Dhaka,2019-05-25,26.7
Dhaka,2019-05-26,30.9
Dhaka,2019-05-27,30.8
Dhaka,2019-05-28,31.5
Dhaka,2019-05-29,32
Dhaka,2019-05-30,31.8
Dhaka,2019-05-31,29.9
Dhaka,2019-06-01,29.3
Dhaka,2019-06-02,26.6
Dhaka,2019-06-03,28
Dhaka,2019-06-04,27.6
Dhaka,2019-06-05,25.5
Dhaka,2019-06-06,28.3
Dhaka,2019-06-07,28.6
Dhaka,2019-06-08,29.3
Dhaka,2019-06-09,28.4
Dhaka,2019-06-10,31.2
Dhaka,2019-06-11,31.3
Dhaka,2019-06-12,32.4
Dhaka,2019-06-13,31.5
Dhaka,2019-06-14,30.3
Dhaka,2019-06-15,26.9
Dhaka,2019-06-16,31.1
Dhaka,2019-06-17,30.6
Dhaka,2019-06-18,30.4
Dhaka,2019-06-19,32.2
Dhaka,2019-06-20,30.4
Dhaka,2019-06-21,30.9
Dhaka,2019-06-22,30.1
Dhaka,2019-06-23,31.8
Dhaka,2019-06-24,32
Dhaka,2019-06-25,31.9
Dhaka,2019-06-26,31.7
Dhaka,2019-06-27,29.9
Dhaka,2019-06-28,28.2
Dhaka,2019-06-29,30.7
Dhaka,2019-06-30,30.2
Dhaka,2019-07-01,30
Dhaka,2019-07-02,28.3
Dhaka,2019-07-03,29.7
Dhaka,2019-07-04,30.5
Dhaka,2019-07-05,30.2
Dhaka,2019-07-06,28.6
Dhaka,2019-07-07,28.4
Dhaka,2019-07-08,28.5
Dhaka,2019-07-09,29.2
Dhaka,2019-07-10,29.2
Dhaka,2019-07-11,27.2
Dhaka,2019-07-12,27.7
Dhaka,2019-07-13,28.3
Dhaka,2019-07-14,27.3
Dhaka,2019-07-15,27.3
Dhaka,2019-07-16,29.5
Dhaka,2019-07-17,30.9
Dhaka,2019-07-18,30.3
Dhaka,2019-07-19,30.7
Dhaka,2019-07-20,31.3
Dhaka,2019-07-21,31.5
Dhaka,2019-07-22,31.1
Dhaka,2019-07-23,31.3
Dhaka,2019-07-24,29.9
Dhaka,2019-07-25,29.3
Dhaka,2019-07-26,28
Dhaka,2019-07-27,28.5
Dhaka,2019-07-28,29.3
Dhaka,2019-07-29,29.3
Dhaka,2019-07-30,28.6
Dhaka,2019-07-31,28.8
Dhaka,2019-08-01,29.9
Dhaka,2019-08-02,30.2
Dhaka,2019-08-03,28.6
Dhaka,2019-08-04,31
Dhaka,2019-08-05,32
Dhaka,2019-08-06,31.3
Dhaka,2019-08-07,28.7
Dhaka,2019-08-08,27.1
Dhaka,2019-08-09,29.8
Dhaka,2019-08-10,31
Dhaka,2019-08-11,31.5
Dhaka,2019-08-12,30.5
Dhaka,2019-08-13,27.9
Dhaka,2019-08-14,27.4
Dhaka,2019-08-15,28.3
Dhaka,2019-08-16,29.6
Dhaka,2019-08-17,28.6
Dhaka,2019-08-18,29.6
Dhaka,2019-08-19,30.6
Dhaka,2019-08-20,31
Dhaka,2019-08-21,31
Dhaka,2019-08-22,29.9
Dhaka,2019-08-23,29.1
Dhaka,2019-08-24,28.3
Dhaka,2019-08-25,30.5
Dhaka,2019-08-26,30.8
Dhaka,2019-08-27,30.8
Dhaka,2019-08-28,30.6
Dhaka,2019-08-29,31.3
Dhaka,2019-08-30,31.5
Dhaka,2019-08-31,30.3
Dhaka,2019-09-01,31.4
Dhaka,2019-09-02,30.1
Dhaka,2019-09-03,30.6
Dhaka,2019-09-04,30.4
Dhaka,2019-09-05,30.2
Dhaka,2019-09-06,29.7
Dhaka,2019-09-07,29.1
Dhaka,2019-09-08,29.5
Dhaka,2019-09-09,28.6
Dhaka,2019-09-10,29.3
Dhaka,2019-09-11,29.6
Dhaka,2019-09-12,28.1
Dhaka,2019-09-13,27.6
Dhaka,2019-09-14,29.9
Dhaka,2019-09-15,30.9
Dhaka,2019-09-16,30.3
Dhaka,2019-09-17,30.6
Dhaka,2019-09-18,31
Dhaka,2019-09-19,30.4
Dhaka,2019-09-20,30.7
Dhaka,2019-09-21,29.5
Dhaka,2019-09-22,27.8
Dhaka,2019-09-23,28.5
Dhaka,2019-09-24,26.9
Dhaka,2019-09-25,25.9
Dhaka,2019-09-26,27.8
Dhaka,2019-09-27,28.7
Dhaka,2019-09-28,27
Dhaka,2019-09-29,25.9
Dhaka,2019-09-30,27.3
Dhaka,2019-10-01,26.9
Dhaka,2019-10-02,28.8
Dhaka,2019-10-03,28.8
Dhaka,2019-10-04,29.7
Dhaka,2019-10-05,29.4
Dhaka,2019-10-06,28
Dhaka,2019-10-07,27.6
Dhaka,2019-10-08,28.1
Dhaka,2019-10-09,27.9
Dhaka,2019-10-10,25.6
Dhaka,2019-10-11,27.9
Dhaka,2019-10-12,27.9
Dhaka,2019-10-13,28.8
Dhaka,2019-10-14,29
Dhaka,2019-10-15,29.4
Dhaka,2019-10-16,27
Dhaka,2019-10-17,28.7
Dhaka,2019-10-18,29.7
Dhaka,2019-10-19,29.7
Dhaka,2019-10-20,29.9
Dhaka,2019-10-21,29.2
Dhaka,2019-10-22,28
Dhaka,2019-10-23,26.6
Dhaka,2019-10-24,22.6
Dhaka,2019-10-25,24
Dhaka,2019-10-26,24.4
Dhaka,2019-10-27,24.9
Dhaka,2019-10-28,26.2
Dhaka,2019-10-29,26.7
Dhaka,2019-10-30,27.3
Dhaka,2019-10-31,27.4
Dhaka,2019-11-01,27.3
Dhaka,2019-11-02,27.1
Dhaka,2019-11-03,26.3
Dhaka,2019-11-04,27
Dhaka,2019-11-05,26.8
Dhaka,2019-11-06,26
Dhaka,2019-11-07,26.1
Dhaka,2019-11-08,25
Dhaka,2019-11-09,24
Dhaka,2019-11-10,23.3
Dhaka,2019-11-11,25.5
Dhaka,2019-11-12,25.5
Dhaka,2019-11-13,25.3
Dhaka,2019-11-14,26
Dhaka,2019-11-15,25.8
Dhaka,2019-11-16,25.6
Dhaka,2019-11-17,25
Dhaka,2019-11-18,24.3
Dhaka,2019-11-19,24.1
Dhaka,2019-11-20,23.2
Dhaka,2019-11-21,23.3
Dhaka,2019-11-22,23.2
Dhaka,2019-11-23,23.2
Dhaka,2019-11-24,23.5
Dhaka,2019-11-25,23.5
Dhaka,2019-11-26,23.8
Dhaka,2019-11-27,24.1
Dhaka,2019-11-28,24.4
Dhaka,2019-11-29,24.1
Dhaka,2019-11-30,23.9
Dhaka,2019-12-01,22.9
Dhaka,2019-12-02,21.9
Dhaka,2019-12-03,21
Dhaka,2019-12-04,21
Dhaka,2019-12-05,23.1
Dhaka,2019-12-06,23
Dhaka,2019-12-07,23
Dhaka,2019-12-08,23.1
Dhaka,2019-12-09,21.7
Dhaka,2019-12-10,21.6
Dhaka,2019-12-11,21
Dhaka,2019-12-12,20.2
Dhaka,2019-12-13,20.3
Dhaka,2019-12-14,21.6
Dhaka,2019-12-15,21.9
Dhaka,2019-12-16,21
Dhaka,2019-12-17,20.3
Dhaka,2019-12-18,16.4
Dhaka,2019-12-19,14.7
Dhaka,2019-12-20,14.5
Dhaka,2019-12-21,14.7
Dhaka,2019-12-22,15.3
Dhaka,2019-12-23,17.1
Dhaka,2019-12-24,16.2
Dhaka,2019-12-25,16.2
Dhaka,2019-12-26,17.5
Dhaka,2019-12-27,16.2
Dhaka,2019-12-28,16
Dhaka,2019-12-29,17.6
Dhaka,2019-12-30,18.2
Dhaka,2019-12-31,19.7
Dhaka,2020-01-01,20.1
Dhaka,2020-01-02,21.7
Dhaka,2020-01-03,18.7
Dhaka,2020-01-04,19.2
Dhaka,2020-01-05,18.8
Dhaka,2020-01-06,16.9
Dhaka,2020-01-07,14.3
Dhaka,2020-01-08,17.1
Dhaka,2020-01-09,18.7
Dhaka,2020-01-10,19
Dhaka,2020-01-11,15.3
Dhaka,2020-01-12,14.5
Dhaka,2020-01-13,16.6
Dhaka,2020-01-14,17.6
Dhaka,2020-01-15,18.9
Dhaka,2020-01-16,19.8
Dhaka,2020-01-17,21
Dhaka,2020-01-18,21.8
Dhaka,2020-01-19,21.5
Dhaka,2020-01-20,18.3
Dhaka,2020-01-21,18
Dhaka,2020-01-22,18.3
Dhaka,2020-01-23,18.2
Dhaka,2020-01-24,18.3
Dhaka,2020-01-25,17.9
Dhaka,2020-01-26,17.9
Dhaka,2020-01-27,17.1
Dhaka,2020-01-28,18.1
Dhaka,2020-01-29,18.5
Dhaka,2020-01-30,20.5
Dhaka,2020-01-31,19.6
Dhaka,2020-02-01,19.5
Dhaka,2020-02-02,18.2
Dhaka,2020-02-03,18.4
Dhaka,2020-02-04,20
Dhaka,2020-02-05,20
Dhaka,2020-02-06,20.4
Dhaka,2020-02-07,20.5
Dhaka,2020-02-08,20.3
Dhaka,2020-02-09,21.2
Dhaka,2020-02-10,20.7
Dhaka,2020-02-11,21.1
Dhaka,2020-02-12,21
Dhaka,2020-02-13,19.9
Dhaka,2020-02-14,21.1
Dhaka,2020-02-15,22.8
Dhaka,2020-02-16,22.1
Dhaka,2020-02-17,22.9
Dhaka,2020-02-18,22.2
Dhaka,2020-02-19,22.9
Dhaka,2020-02-20,23.1
Dhaka,2020-02-21,22.9
Dhaka,2020-02-22,23.8
Dhaka,2020-02-23,24.9
Dhaka,2020-02-24,23.3
Dhaka,2020-02-25,20.9
Dhaka,2020-02-26,21.5
Dhaka,2020-02-27,22
Dhaka,2020-02-28,23.3
Dhaka,2020-03-01,25.6
Dhaka,2020-03-02,25.2
Dhaka,2020-03-03,23.8
Dhaka,2020-03-04,24.3
Dhaka,2020-03-05,24.9
Dhaka,2020-03-06,24.6
Dhaka,2020-03-07,22.7
Dhaka,2020-03-08,24
Dhaka,2020-03-09,23.9
Dhaka,2020-03-10,23.9
Dhaka,2020-03-11,26
Dhaka,2020-03-12,27.3
Dhaka,2020-03-13,28.6
Dhaka,2020-03-14,26.2
Dhaka,2020-03-15,26
Dhaka,2020-03-16,26.8
Dhaka,2020-03-17,26.5
Dhaka,2020-03-18,26.9
Dhaka,2020-03-19,26.8
Dhaka,2020-03-20,26.2
Dhaka,2020-03-21,27.3
Dhaka,2020-03-22,24.8
Dhaka,2020-03-23,25.3
Dhaka,2020-03-24,26.7
Dhaka,2020-03-25,27.5
Dhaka,2020-03-26,28.8
Dhaka,2020-03-27,29.9
Dhaka,2020-03-28,31.1
Dhaka,2020-03-29,29.7
Dhaka,2020-03-30,28.8
Dhaka,2020-03-31,28.8
Dhaka,2020-04-01,30
Dhaka,2020-04-02,28.8
Dhaka,2020-04-03,28.3
Dhaka,2020-04-04,29.2
Dhaka,2020-04-05,28.9
Dhaka,2020-04-06,29.9
Dhaka,2020-04-07,31.2
Dhaka,2020-04-08,28.1
Dhaka,2020-04-09,30.2
Dhaka,2020-04-10,30.8
Dhaka,2020-04-11,28.4
Dhaka,2020-04-12,25.6
Dhaka,2020-04-13,29.9
Dhaka,2020-04-14,31.1
Dhaka,2020-04-15,26.5
Dhaka,2020-04-16,28.7
Dhaka,2020-04-17,28.2
Dhaka,2020-04-18,28.9
Dhaka,2020-04-19,28.7
Dhaka,2020-04-20,27
Dhaka,2020-04-21,26.4
Dhaka,2020-04-22,27.8
Dhaka,2020-04-23,25.7
Dhaka,2020-04-24,24.6
Dhaka,2020-04-25,25.8
Dhaka,2020-04-26,24
Dhaka,2020-04-27,27.1
Dhaka,2020-04-28,24.7
Dhaka,2020-04-29,27.1
Dhaka,2020-04-30,26
Dhaka,2020-05-01,25.3
Dhaka,2020-05-02,25.5
Dhaka,2020-05-03,27.7
Dhaka,2020-05-04,29.5
Dhaka,2020-05-05,29.9
Dhaka,2020-05-06,26.1
Dhaka,2020-05-07,26.8
Dhaka,2020-05-08,27.7
Dhaka,2020-05-09,29.2
Dhaka,2020-05-10,29.3
Dhaka,2020-05-11,29.4
Dhaka,2020-05-12,31.4
Dhaka,2020-05-13,28.4
Dhaka,2020-05-14,29.5
Dhaka,2020-05-15,29
Dhaka,2020-05-16,31
Dhaka,2020-05-17,31.3
Dhaka,2020-05-18,32.4
Dhaka,2020-05-19,29.3
Dhaka,2020-05-20,27.2
Dhaka,2020-05-21,27.5
Dhaka,2020-05-22,28.5
Dhaka,2020-05-23,30.6
Dhaka,2020-05-24,30.3
Dhaka,2020-05-25,30.4
Dhaka,2020-05-26,29.2
Dhaka,2020-05-27,23.7
Dhaka,2020-05-28,27.1
Dhaka,2020-05-29,28
Dhaka,2020-05-30,28.3
Dhaka,2020-05-31,30.2
Dhaka,2020-06-01,30.3
Dhaka,2020-06-02,31.2
Dhaka,2020-06-03,28.5
Dhaka,2020-06-04,27.8
Dhaka,2020-06-05,29.6
Dhaka,2020-06-06,29
Dhaka,2020-06-07,31.2
Dhaka,2020-06-08,29.5
Dhaka,2020-06-09,31.5
Dhaka,2020-06-10,29.9
Dhaka,2020-06-11,28.4
Dhaka,2020-06-12,28.6
Dhaka,2020-06-13,27.5
Dhaka,2020-06-14,29.9
Dhaka,2020-06-15,30.3
Dhaka,2020-06-16,29.6
Dhaka,2020-06-17,27.9
Dhaka,2020-06-18,27.8
Dhaka,2020-06-19,28.3
Dhaka,2020-06-20,29.9
Dhaka,2020-06-21,28.5
